UTC YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;Volts;mag/arcsec^2;Init/Subs;MoonPhaseDeg;MoonElevDeg;MoonIllum%;SunElevDeg
2020-12-16T13:40:05.000;2020-12-16T06:40:05.000;-10.7;4.94;19.02;1;154.6;-32.222;4.8;-9.807;
2020-12-16T13:45:05.000;2020-12-16T06:45:05.000;-10.7;4.94;18.08;1;154.5;-31.254;4.9;-8.862;
2020-12-16T13:50:05.000;2020-12-16T06:50:05.000;-10.7;4.94;17.04;1;154.5;-30.287;4.9;-7.922;
2020-12-16T13:55:05.000;2020-12-16T06:55:05.000;-11.0;4.94;15.81;1;154.5;-29.323;4.9;-6.986;
2020-12-16T14:00:05.000;2020-12-16T07:00:05.000;-11.0;4.94;14.48;1;154.4;-28.360;4.9;-6.055;
2020-12-16T14:05:05.000;2020-12-16T07:05:05.000;-11.0;4.94;13.19;1;154.4;-27.399;4.9;-5.130;
2020-12-16T14:30:05.000;2020-12-16T07:30:05.000;-11.0;4.94;12.12;1;154.1;-22.627;5.0;-0.581;
2020-12-17T00:15:05.000;2020-12-16T17:15:05.000;0.6;4.94;12.21;1;148.9;20.059;7.2;-0.725;
2020-12-17T00:20:05.000;2020-12-16T17:20:05.000;-0.0;4.94;12.86;1;148.8;19.454;7.2;-1.624;
2020-12-17T00:25:05.000;2020-12-16T17:25:05.000;-0.4;4.94;13.68;1;148.8;18.837;7.2;-2.530;
2020-12-17T00:35:05.000;2020-12-16T17:35:05.000;-1.0;4.94;12.22;1;148.7;17.565;7.3;-4.357;
2020-12-17T00:40:05.000;2020-12-16T17:40:05.000;-1.3;4.94;13.42;1;148.6;16.911;7.3;-5.278;
2020-12-17T00:45:05.000;2020-12-16T17:45:05.000;-1.7;4.94;14.68;1;148.6;16.245;7.3;-6.205;
2020-12-17T00:50:05.000;2020-12-16T17:50:05.000;-2.3;4.94;15.99;1;148.6;15.568;7.3;-7.136;
2020-12-17T00:55:05.000;2020-12-16T17:55:05.000;-2.6;4.94;17.18;1;148.5;14.881;7.4;-8.073;
2020-12-17T01:00:05.000;2020-12-16T18:00:05.000;-2.9;4.94;18.23;1;148.5;14.182;7.4;-9.014;
2020-12-17T01:05:05.000;2020-12-16T18:05:05.000;-3.3;4.94;19.16;1;148.4;13.473;7.4;-9.959;
2020-12-17T01:10:05.000;2020-12-16T18:10:05.000;-3.6;4.94;20.06;1;148.4;12.755;7.4;-10.909;
2020-12-17T01:15:07.000;2020-12-16T18:15:07.000;-3.9;4.94;20.90;1;148.3;12.021;7.4;-11.870;
2020-12-17T01:20:12.000;2020-12-16T18:20:12.000;-4.2;4.94;21.65;1;148.3;11.271;7.5;-12.844;
2020-12-17T01:25:17.000;2020-12-16T18:25:17.000;-4.6;4.94;22.23;1;148.2;10.511;7.5;-13.822;
2020-12-17T01:30:16.000;2020-12-16T18:30:16.000;-4.9;4.94;22.59;1;148.2;9.757;7.5;-14.784;
2020-12-17T01:35:22.000;2020-12-16T18:35:22.000;-4.9;4.94;22.79;1;148.1;8.977;7.5;-15.773;
2020-12-17T01:40:25.000;2020-12-16T18:40:25.000;-5.2;4.94;22.88;1;148.1;8.195;7.5;-16.755;
2020-12-17T01:45:26.000;2020-12-16T18:45:26.000;-5.2;4.94;22.90;1;148.1;7.411;7.6;-17.735;
2020-12-17T01:50:26.000;2020-12-16T18:50:26.000;-5.5;4.94;22.92;1;148.0;6.621;7.6;-18.714;
2020-12-17T01:55:26.000;2020-12-16T18:55:26.000;-5.5;4.94;22.92;1;148.0;5.824;7.6;-19.697;
2020-12-17T02:00:27.000;2020-12-16T19:00:27.000;-5.5;4.94;22.94;1;147.9;5.016;7.6;-20.685;
2020-12-17T02:05:27.000;2020-12-16T19:05:27.000;-5.8;4.94;22.94;1;147.9;4.204;7.7;-21.673;
2020-12-17T02:10:27.000;2020-12-16T19:10:27.000;-5.8;4.94;22.96;1;147.8;3.385;7.7;-22.664;
2020-12-17T02:15:27.000;2020-12-16T19:15:27.000;-6.2;4.94;22.96;1;147.8;2.560;7.7;-23.658;
2020-12-17T02:20:27.000;2020-12-16T19:20:27.000;-6.2;4.94;22.96;1;147.7;1.728;7.7;-24.653;
2020-12-17T02:25:27.000;2020-12-16T19:25:27.000;-6.2;4.94;22.96;1;147.7;0.889;7.7;-25.651;
2020-12-17T02:30:28.000;2020-12-16T19:30:28.000;-6.2;4.94;22.97;1;147.7;0.041;7.8;-26.655;
2020-12-17T02:35:28.000;2020-12-16T19:35:28.000;-6.5;4.94;22.96;1;147.6;-0.809;7.8;-27.658;
2020-12-17T02:40:27.000;2020-12-16T19:40:27.000;-6.5;4.94;22.96;1;147.6;-1.663;7.8;-28.659;
2020-12-17T02:45:28.000;2020-12-16T19:45:28.000;-6.5;4.94;22.98;1;147.5;-2.528;7.8;-29.668;
2020-12-17T02:50:28.000;2020-12-16T19:50:28.000;-6.5;4.94;22.97;1;147.5;-3.396;7.8;-30.676;
2020-12-17T02:55:27.000;2020-12-16T19:55:27.000;-6.8;4.94;22.97;1;147.4;-4.265;7.9;-31.683;
2020-12-17T03:00:27.000;2020-12-16T20:00:27.000;-6.8;4.94;22.96;1;147.4;-5.143;7.9;-32.694;
2020-12-17T03:05:28.000;2020-12-16T20:05:28.000;-6.8;4.94;23.00;1;147.3;-6.029;7.9;-33.710;
2020-12-17T03:10:29.000;2020-12-16T20:10:29.000;-6.8;4.94;23.02;1;147.3;-6.920;7.9;-34.727;
2020-12-17T03:15:30.000;2020-12-16T20:15:30.000;-7.1;4.94;23.04;1;147.3;-7.815;7.9;-35.746;
2020-12-17T03:20:30.000;2020-12-16T20:20:30.000;-7.1;4.94;23.04;1;147.2;-8.712;8.0;-36.762;
2020-12-17T03:25:30.000;2020-12-16T20:25:30.000;-7.1;4.94;23.05;1;147.2;-9.613;8.0;-37.779;
2020-12-17T03:30:30.000;2020-12-16T20:30:30.000;-7.1;4.94;23.05;1;147.1;-10.518;8.0;-38.797;
2020-12-17T03:35:30.000;2020-12-16T20:35:30.000;-7.1;4.94;23.04;1;147.1;-11.427;8.0;-39.815;
2020-12-17T03:40:30.000;2020-12-16T20:40:30.000;-7.1;4.94;23.04;1;147.0;-12.340;8.1;-40.834;
2020-12-17T03:45:30.000;2020-12-16T20:45:30.000;-7.5;4.94;23.04;1;147.0;-13.257;8.1;-41.853;
2020-12-17T03:50:30.000;2020-12-16T20:50:30.000;-7.5;4.94;23.04;1;146.9;-14.177;8.1;-42.873;
2020-12-17T03:55:30.000;2020-12-16T20:55:30.000;-7.5;4.94;23.05;1;146.9;-15.102;8.1;-43.893;
2020-12-17T04:00:30.000;2020-12-16T21:00:30.000;-7.5;4.94;23.05;1;146.9;-16.029;8.1;-44.912;
2020-12-17T04:05:30.000;2020-12-16T21:05:30.000;-7.5;4.94;23.05;1;146.8;-16.960;8.2;-45.931;
2020-12-17T04:10:30.000;2020-12-16T21:10:30.000;-7.5;4.94;23.05;1;146.8;-17.894;8.2;-46.950;
2020-12-17T04:15:30.000;2020-12-16T21:15:30.000;-7.5;4.94;23.06;1;146.7;-18.830;8.2;-47.968;
2020-12-17T04:20:30.000;2020-12-16T21:20:30.000;-7.5;4.94;23.06;1;146.7;-19.770;8.2;-48.986;
2020-12-17T04:25:30.000;2020-12-16T21:25:30.000;-7.5;4.94;23.06;1;146.6;-20.713;8.2;-50.002;
2020-12-17T04:30:30.000;2020-12-16T21:30:30.000;-7.5;4.94;23.06;1;146.6;-21.658;8.3;-51.017;
2020-12-17T04:35:30.000;2020-12-16T21:35:30.000;-7.5;4.94;23.05;1;146.5;-22.606;8.3;-52.030;
2020-12-17T04:40:30.000;2020-12-16T21:40:30.000;-7.5;4.94;23.05;1;146.5;-23.556;8.3;-53.042;
2020-12-17T04:45:30.000;2020-12-16T21:45:30.000;-7.5;4.94;23.05;1;146.5;-24.509;8.3;-54.051;
2020-12-17T04:50:30.000;2020-12-16T21:50:30.000;-7.5;4.94;23.05;1;146.4;-25.464;8.3;-55.058;
2020-12-17T04:55:30.000;2020-12-16T21:55:30.000;-7.5;4.94;23.05;1;146.4;-26.421;8.4;-56.063;
2020-12-17T05:00:29.000;2020-12-16T22:00:29.000;-7.5;4.94;23.04;1;146.3;-27.377;8.4;-57.060;
2020-12-17T05:05:29.000;2020-12-16T22:05:29.000;-7.5;4.94;23.03;1;146.3;-28.339;8.4;-58.057;
2020-12-17T05:10:29.000;2020-12-16T22:10:29.000;-7.5;4.94;23.03;1;146.2;-29.302;8.4;-59.050;
2020-12-17T05:15:29.000;2020-12-16T22:15:29.000;-7.8;4.94;23.04;1;146.2;-30.266;8.5;-60.039;
2020-12-17T05:20:29.000;2020-12-16T22:20:29.000;-7.8;4.94;23.04;1;146.1;-31.233;8.5;-61.022;
2020-12-17T05:25:29.000;2020-12-16T22:25:29.000;-7.8;4.94;23.04;1;146.1;-32.201;8.5;-61.998;
2020-12-17T05:30:29.000;2020-12-16T22:30:29.000;-7.8;4.94;23.03;1;146.1;-33.170;8.5;-62.968;
2020-12-17T05:35:29.000;2020-12-16T22:35:29.000;-7.8;4.94;23.03;1;146.0;-34.141;8.5;-63.931;
2020-12-17T05:40:28.000;2020-12-16T22:40:28.000;-7.8;4.94;23.03;1;146.0;-35.109;8.6;-64.881;
2020-12-17T05:45:28.000;2020-12-16T22:45:28.000;-8.1;4.94;23.03;1;145.9;-36.082;8.6;-65.825;
2020-12-17T05:50:28.000;2020-12-16T22:50:28.000;-8.1;4.94;23.02;1;145.9;-37.056;8.6;-66.757;
2020-12-17T05:55:28.000;2020-12-16T22:55:28.000;-8.1;4.94;23.02;1;145.8;-38.031;8.6;-67.677;
2020-12-17T06:00:28.000;2020-12-16T23:00:28.000;-8.1;4.94;23.02;1;145.8;-39.007;8.7;-68.582;
2020-12-17T06:05:28.000;2020-12-16T23:05:28.000;-8.1;4.94;23.02;1;145.7;-39.983;8.7;-69.471;
2020-12-17T06:10:27.000;2020-12-16T23:10:27.000;-8.1;4.94;23.00;1;145.7;-40.957;8.7;-70.338;
2020-12-17T06:15:27.000;2020-12-16T23:15:27.000;-8.1;4.94;22.99;1;145.7;-41.934;8.7;-71.186;
2020-12-17T06:20:27.000;2020-12-16T23:20:27.000;-8.4;4.94;23.00;1;145.6;-42.911;8.7;-72.009;
2020-12-17T06:25:27.000;2020-12-16T23:25:27.000;-8.4;4.94;22.99;1;145.6;-43.889;8.8;-72.804;
2020-12-17T06:30:27.000;2020-12-16T23:30:27.000;-8.4;4.94;22.99;1;145.5;-44.866;8.8;-73.566;
2020-12-17T06:35:27.000;2020-12-16T23:35:27.000;-8.4;4.94;22.99;1;145.5;-45.843;8.8;-74.290;
2020-12-17T06:40:27.000;2020-12-16T23:40:27.000;-8.4;4.94;22.98;1;145.4;-46.820;8.8;-74.971;
2020-12-17T06:45:26.000;2020-12-16T23:45:26.000;-8.4;4.94;22.98;1;145.4;-47.793;8.8;-75.601;
2020-12-17T06:50:26.000;2020-12-16T23:50:26.000;-8.4;4.94;22.97;1;145.3;-48.769;8.9;-76.177;
2020-12-17T06:55:26.000;2020-12-16T23:55:26.000;-8.4;4.94;22.97;1;145.3;-49.743;8.9;-76.690;
2020-12-17T07:00:26.000;2020-12-17T00:00:26.000;-8.4;4.94;22.97;1;145.3;-50.717;8.9;-77.131;
2020-12-17T07:05:26.000;2020-12-17T00:05:26.000;-8.4;4.94;22.97;1;145.2;-51.689;8.9;-77.493;
2020-12-17T07:10:26.000;2020-12-17T00:10:26.000;-8.4;4.94;22.97;1;145.2;-52.659;9.0;-77.770;
2020-12-17T07:15:26.000;2020-12-17T00:15:26.000;-8.4;4.94;22.97;1;145.1;-53.628;9.0;-77.955;
2020-12-17T07:20:26.000;2020-12-17T00:20:26.000;-8.4;4.94;22.97;1;145.1;-54.594;9.0;-78.044;
2020-12-17T07:25:26.000;2020-12-17T00:25:26.000;-8.4;4.94;22.97;1;145.0;-55.558;9.0;-78.034;
2020-12-17T07:30:26.000;2020-12-17T00:30:26.000;-8.4;4.94;22.97;1;145.0;-56.519;9.0;-77.927;
2020-12-17T07:35:26.000;2020-12-17T00:35:26.000;-8.8;4.94;22.97;1;144.9;-57.477;9.1;-77.724;
2020-12-17T07:40:26.000;2020-12-17T00:40:26.000;-8.4;4.94;22.97;1;144.9;-58.431;9.1;-77.431;
2020-12-17T07:45:26.000;2020-12-17T00:45:26.000;-8.4;4.94;22.97;1;144.9;-59.382;9.1;-77.053;
2020-12-17T07:50:26.000;2020-12-17T00:50:26.000;-8.4;4.94;22.97;1;144.8;-60.327;9.1;-76.597;
2020-12-17T07:55:27.000;2020-12-17T00:55:27.000;-8.4;4.94;22.99;1;144.8;-61.270;9.2;-76.071;
2020-12-17T08:00:27.000;2020-12-17T01:00:27.000;-8.4;4.94;22.99;1;144.7;-62.204;9.2;-75.483;
2020-12-17T08:05:28.000;2020-12-17T01:05:28.000;-8.4;4.94;23.01;1;144.7;-63.135;9.2;-74.839;
2020-12-17T08:10:28.000;2020-12-17T01:10:28.000;-8.4;4.94;23.03;1;144.6;-64.055;9.2;-74.149;
2020-12-17T08:15:28.000;2020-12-17T01:15:28.000;-8.4;4.94;23.04;1;144.6;-64.966;9.2;-73.416;
2020-12-17T08:20:28.000;2020-12-17T01:20:28.000;-8.4;4.94;23.03;1;144.5;-65.868;9.3;-72.647;
2020-12-17T08:25:28.000;2020-12-17T01:25:28.000;-8.4;4.94;23.03;1;144.5;-66.760;9.3;-71.847;
2020-12-17T08:30:29.000;2020-12-17T01:30:29.000;-8.8;4.94;23.05;1;144.5;-67.642;9.3;-71.015;
2020-12-17T08:35:29.000;2020-12-17T01:35:29.000;-8.4;4.94;23.05;1;144.4;-68.507;9.3;-70.163;
2020-12-17T08:40:29.000;2020-12-17T01:40:29.000;-8.4;4.94;23.05;1;144.4;-69.356;9.4;-69.289;
2020-12-17T08:45:29.000;2020-12-17T01:45:29.000;-8.8;4.94;23.06;1;144.3;-70.188;9.4;-68.397;
2020-12-17T08:50:30.000;2020-12-17T01:50:30.000;-8.8;4.94;23.07;1;144.3;-71.002;9.4;-67.485;
2020-12-17T08:55:30.000;2020-12-17T01:55:30.000;-8.8;4.94;23.07;1;144.2;-71.791;9.4;-66.563;
2020-12-17T09:00:30.000;2020-12-17T02:00:30.000;-8.8;4.94;23.07;1;144.2;-72.553;9.4;-65.628;
2020-12-17T09:05:30.000;2020-12-17T02:05:30.000;-8.8;4.94;23.07;1;144.2;-73.285;9.5;-64.682;
2020-12-17T09:10:30.000;2020-12-17T02:10:30.000;-8.8;4.94;23.09;1;144.1;-73.984;9.5;-63.727;
2020-12-17T09:15:31.000;2020-12-17T02:15:31.000;-8.8;4.94;23.10;1;144.1;-74.645;9.5;-62.759;
2020-12-17T09:20:31.000;2020-12-17T02:20:31.000;-8.8;4.94;23.11;1;144.0;-75.260;9.5;-61.788;
2020-12-17T09:25:31.000;2020-12-17T02:25:31.000;-8.8;4.94;23.11;1;144.0;-75.824;9.6;-60.810;
2020-12-17T09:30:31.000;2020-12-17T02:30:31.000;-8.8;4.94;23.11;1;143.9;-76.332;9.6;-59.826;
2020-12-17T09:35:31.000;2020-12-17T02:35:31.000;-8.8;4.94;23.11;1;143.9;-76.778;9.6;-58.836;
2020-12-17T09:40:31.000;2020-12-17T02:40:31.000;-8.8;4.94;23.12;1;143.8;-77.153;9.6;-57.842;
2020-12-17T09:45:31.000;2020-12-17T02:45:31.000;-8.8;4.94;23.10;1;143.8;-77.453;9.7;-56.844;
2020-12-17T09:50:31.000;2020-12-17T02:50:31.000;-8.8;4.94;23.11;1;143.8;-77.671;9.7;-55.843;
2020-12-17T09:55:31.000;2020-12-17T02:55:31.000;-8.8;4.94;23.12;1;143.7;-77.803;9.7;-54.838;
2020-12-17T10:00:31.000;2020-12-17T03:00:31.000;-8.8;4.94;23.11;1;143.7;-77.847;9.7;-53.831;
2020-12-17T10:05:31.000;2020-12-17T03:05:31.000;-8.8;4.94;23.10;1;143.6;-77.800;9.7;-52.821;
2020-12-17T10:10:30.000;2020-12-17T03:10:30.000;-8.8;4.94;23.09;1;143.6;-77.666;9.8;-51.812;
2020-12-17T10:15:31.000;2020-12-17T03:15:31.000;-8.8;4.94;23.11;1;143.5;-77.444;9.8;-50.795;
2020-12-17T10:20:31.000;2020-12-17T03:20:31.000;-8.8;4.94;23.10;1;143.5;-77.141;9.8;-49.780;
2020-12-17T10:25:32.000;2020-12-17T03:25:32.000;-8.8;4.94;23.12;1;143.4;-76.762;9.8;-48.760;
2020-12-17T10:30:30.000;2020-12-17T03:30:30.000;-8.8;4.94;23.15;1;143.4;-76.317;9.9;-47.749;
2020-12-17T10:35:31.000;2020-12-17T03:35:31.000;-8.8;4.94;23.16;1;143.4;-75.804;9.9;-46.728;
2020-12-17T10:40:32.000;2020-12-17T03:40:32.000;-8.4;4.94;23.21;1;143.3;-75.235;9.9;-45.706;
2020-12-17T10:45:32.000;2020-12-17T03:45:32.000;-8.4;4.94;23.21;1;143.3;-74.617;9.9;-44.686;
2020-12-17T10:50:33.000;2020-12-17T03:50:33.000;-8.4;4.94;23.22;1;143.2;-73.953;10.0;-43.663;
2020-12-17T10:55:33.000;2020-12-17T03:55:33.000;-8.4;4.94;23.24;1;143.2;-73.252;10.0;-42.644;
2020-12-17T11:00:34.000;2020-12-17T04:00:34.000;-8.4;4.94;23.25;1;143.1;-72.515;10.0;-41.621;
2020-12-17T11:05:34.000;2020-12-17T04:05:34.000;-8.8;4.94;23.25;1;143.1;-71.749;10.0;-40.602;
2020-12-17T11:10:34.000;2020-12-17T04:10:34.000;-8.8;4.94;23.25;1;143.0;-70.958;10.0;-39.583;
2020-12-17T11:15:34.000;2020-12-17T04:15:34.000;-8.8;4.94;23.25;1;143.0;-70.143;10.1;-38.565;
2020-12-17T11:20:35.000;2020-12-17T04:20:35.000;-8.8;4.94;23.27;1;143.0;-69.305;10.1;-37.544;
2020-12-17T11:25:34.000;2020-12-17T04:25:34.000;-8.8;4.94;23.25;1;142.9;-68.455;10.1;-36.531;
2020-12-17T11:30:33.000;2020-12-17T04:30:33.000;-9.1;4.94;23.24;1;142.9;-67.590;10.1;-35.518;
2020-12-17T11:35:34.000;2020-12-17T04:35:34.000;-8.8;4.94;23.25;1;142.8;-66.704;10.2;-34.500;
2020-12-17T11:40:34.000;2020-12-17T04:40:34.000;-8.8;4.94;23.24;1;142.8;-65.809;10.2;-33.487;
2020-12-17T11:45:33.000;2020-12-17T04:45:33.000;-8.8;4.94;23.24;1;142.7;-64.907;10.2;-32.478;
2020-12-17T11:50:34.000;2020-12-17T04:50:34.000;-8.8;4.94;23.25;1;142.7;-63.988;10.2;-31.464;
2020-12-17T11:55:35.000;2020-12-17T04:55:35.000;-8.8;4.94;23.29;1;142.7;-63.061;10.3;-30.451;
2020-12-17T12:00:36.000;2020-12-17T05:00:36.000;-8.8;4.94;23.30;1;142.6;-62.126;10.3;-29.440;
2020-12-17T12:05:35.000;2020-12-17T05:05:35.000;-8.8;4.94;23.28;1;142.6;-61.191;10.3;-28.438;
2020-12-17T12:10:34.000;2020-12-17T05:10:34.000;-8.8;4.94;23.25;1;142.5;-60.249;10.3;-27.438;
2020-12-17T12:15:33.000;2020-12-17T05:15:33.000;-8.8;4.94;23.24;1;142.5;-59.303;10.3;-26.439;
2020-12-17T12:20:34.000;2020-12-17T05:20:34.000;-8.8;4.94;23.24;1;142.4;-58.345;10.4;-25.436;
2020-12-17T12:25:35.000;2020-12-17T05:25:35.000;-8.8;4.94;23.27;1;142.4;-57.382;10.4;-24.435;
2020-12-17T12:30:33.000;2020-12-17T05:30:33.000;-8.8;4.94;23.22;1;142.3;-56.426;10.4;-23.447;
2020-12-17T12:35:32.000;2020-12-17T05:35:32.000;-8.8;4.94;23.19;1;142.3;-55.462;10.4;-22.457;
2020-12-17T12:40:31.000;2020-12-17T05:40:31.000;-8.8;4.94;23.20;1;142.3;-54.496;10.5;-21.471;
2020-12-17T12:45:34.000;2020-12-17T05:45:34.000;-8.8;4.94;23.26;1;142.2;-53.514;10.5;-20.473;
